Story Number,Story Title,Story URL,Expected Title,Target Repository,Domain
273,"Security: Audit Trail for Price Overrides, Refunds, and Cancellations",https://github.com/louisburroughs/durion/issues/273,"[BACKEND] Security: Audit Trail for Price Overrides, Refunds, and Cancellations",louisburroughs/durion-positivity-backend
272,Security: Define POS Roles and Permission Matrix,https://github.com/louisburroughs/durion/issues/272,[BACKEND] Security: Define POS Roles and Permission Matrix,louisburroughs/durion-positivity-backend
271,Customer: Enforce PO Requirement and Billing Rules During Checkout,https://github.com/louisburroughs/durion/issues/271,[BACKEND] Customer: Enforce PO Requirement and Billing Rules During Checkout,louisburroughs/durion-positivity-backend
270,Customer: Load Customer + Vehicle Context and Billing Rules,https://github.com/louisburroughs/durion/issues/270,[BACKEND] Customer: Load Customer + Vehicle Context and Billing Rules,louisburroughs/durion-positivity-backend
269,Accounting: Reconcile POS Status with Accounting Authoritative Status,https://github.com/louisburroughs/durion/issues/269,[BACKEND] Accounting: Reconcile POS Status with Accounting Authoritative Status,louisburroughs/durion-positivity-backend
268,Accounting: Update Invoice Payment Status from Payment Outcomes,https://github.com/louisburroughs/durion/issues/268,[BACKEND] Accounting: Update Invoice Payment Status from Payment Outcomes,louisburroughs/durion-positivity-backend
267,Payment: Print/Email Receipt and Store Reference,https://github.com/louisburroughs/durion/issues/267,[BACKEND] Payment: Print/Email Receipt and Store Reference,louisburroughs/durion-positivity-backend
266,Payment: Void Authorization or Refund Captured Payment,https://github.com/louisburroughs/durion/issues/266,[BACKEND] Payment: Void Authorization or Refund Captured Payment,louisburroughs/durion-positivity-backend
265,Payment: Initiate Card Authorization and Capture,https://github.com/louisburroughs/durion/issues/265,[BACKEND] Payment: Initiate Card Authorization and Capture,louisburroughs/durion-positivity-backend
264,Appointment: Show Assignment (Location/Bay/Mobile + Mechanic),https://github.com/louisburroughs/durion/issues/264,[BACKEND] Appointment: Show Assignment (Location/Bay/Mobile + Mechanic),louisburroughs/durion-positivity-backend
263,Appointment: Reschedule Appointment with Notifications,https://github.com/louisburroughs/durion/issues/263,[BACKEND] Appointment: Reschedule Appointment with Notifications,louisburroughs/durion-positivity-backend
262,Appointment: Create Appointment from Estimate or Order,https://github.com/louisburroughs/durion/issues/262,[BACKEND] Appointment: Create Appointment from Estimate or Order,louisburroughs/durion-positivity-backend
261,Workexec: Display Invoice and Request Finalization (Controlled),https://github.com/louisburroughs/durion/issues/261,[BACKEND] Workexec: Display Invoice and Request Finalization (Controlled),louisburroughs/durion-positivity-backend
260,Workexec: Display Work In Progress Status for Active Workorders,https://github.com/louisburroughs/durion/issues/260,[BACKEND] Workexec: Display Work In Progress Status for Active Workorders,louisburroughs/durion-positivity-backend
259,Workexec: Retrieve and Display Estimates for Customer/Vehicle,https://github.com/louisburroughs/durion/issues/259,[BACKEND] Workexec: Retrieve and Display Estimates for Customer/Vehicle,louisburroughs/durion-positivity-backend
258,Catalog: View Product Details with Price and Availability Signals,https://github.com/louisburroughs/durion/issues/258,[BACKEND] Catalog: View Product Details with Price and Availability Signals,louisburroughs/durion-positivity-backend
257,Catalog: Search Catalog by Keyword/SKU and Filter,https://github.com/louisburroughs/durion/issues/257,[BACKEND] Catalog: Search Catalog by Keyword/SKU and Filter,louisburroughs/durion-positivity-backend
256,Order: Cancel Order with Controlled Void Logic,https://github.com/louisburroughs/durion/issues/256,[BACKEND] Order: Cancel Order with Controlled Void Logic,louisburroughs/durion-positivity-backend
255,Order: Apply Price Override with Permission and Reason,https://github.com/louisburroughs/durion/issues/255,[BACKEND] Order: Apply Price Override with Permission and Reason,louisburroughs/durion-positivity-backend
254,Order: Create Sales Order Cart and Add Items,https://github.com/louisburroughs/durion/issues/254,[BACKEND] Order: Create Sales Order Cart and Add Items,louisburroughs/durion-positivity-backend
244,Security: Immutable Audit Trail for Movements and Workorder Links,https://github.com/louisburroughs/durion/issues/244,[BACKEND] Security: Immutable Audit Trail for Movements and Workorder Links,louisburroughs/durion-positivity-backend
243,Security: Define Inventory Roles and Permission Matrix,https://github.com/louisburroughs/durion/issues/243,[BACKEND] Security: Define Inventory Roles and Permission Matrix,louisburroughs/durion-positivity-backend
242,Allocations: Reallocate Reserved Stock When Schedule Changes,https://github.com/louisburroughs/durion/issues/242,[BACKEND] Allocations: Reallocate Reserved Stock When Schedule Changes,louisburroughs/durion-positivity-backend
241,Allocations: Handle Shortages with Backorder or Substitution Suggestion,https://github.com/louisburroughs/durion/issues/241,[BACKEND] Allocations: Handle Shortages with Backorder or Substitution Suggestion,louisburroughs/durion-positivity-backend
240,Counts: Approve and Post Adjustments from Cycle Count,https://github.com/louisburroughs/durion/issues/240,[BACKEND] Counts: Approve and Post Adjustments from Cycle Count,louisburroughs/durion-positivity-backend
239,Counts: Execute Cycle Count and Record Variances,https://github.com/louisburroughs/durion/issues/239,[BACKEND] Counts: Execute Cycle Count and Record Variances,louisburroughs/durion-positivity-backend
238,Counts: Plan Cycle Counts by Location/Zone,https://github.com/louisburroughs/durion/issues/238,[BACKEND] Counts: Plan Cycle Counts by Location/Zone,louisburroughs/durion-positivity-backend
237,Fulfillment: Return Unused Items to Stock with Reason,https://github.com/louisburroughs/durion/issues/237,[BACKEND] Fulfillment: Return Unused Items to Stock with Reason,louisburroughs/durion-positivity-backend
236,Fulfillment: Issue/Consume Picked Items to Workorder,https://github.com/louisburroughs/durion/issues/236,[BACKEND] Fulfillment: Issue/Consume Picked Items to Workorder,louisburroughs/durion-positivity-backend
235,Fulfillment: Mechanic Executes Picking (Scan + Confirm),https://github.com/louisburroughs/durion/issues/235,[BACKEND] Fulfillment: Mechanic Executes Picking (Scan + Confirm),louisburroughs/durion-positivity-backend
234,Fulfillment: Create Pick List / Pick Tasks for Workorder,https://github.com/louisburroughs/durion/issues/234,[BACKEND] Fulfillment: Create Pick List / Pick Tasks for Workorder,louisburroughs/durion-positivity-backend
233,Fulfillment: Reserve/Allocate Stock to Workorder Lines,https://github.com/louisburroughs/durion/issues/233,[BACKEND] Fulfillment: Reserve/Allocate Stock to Workorder Lines,louisburroughs/durion-positivity-backend
