Story Number,Story Title,Story URL,Expected Title,Target Repository,Domain
273,"Security: Audit Trail for Price Overrides, Refunds, and Cancellations",https://github.com/louisburroughs/durion/issues/273,"[FRONTEND] [STORY] Security: Audit Trail for Price Overrides, Refunds, and Cancellations",louisburroughs/durion-moqui-frontend
272,Security: Define POS Roles and Permission Matrix,https://github.com/louisburroughs/durion/issues/272,[FRONTEND] [STORY] Security: Define POS Roles and Permission Matrix,louisburroughs/durion-moqui-frontend
271,Customer: Enforce PO Requirement and Billing Rules During Checkout,https://github.com/louisburroughs/durion/issues/271,[FRONTEND] [STORY] Customer: Enforce PO Requirement and Billing Rules During Checkout,louisburroughs/durion-moqui-frontend
270,Customer: Load Customer + Vehicle Context and Billing Rules,https://github.com/louisburroughs/durion/issues/270,[FRONTEND] [STORY] Customer: Load Customer + Vehicle Context and Billing Rules,louisburroughs/durion-moqui-frontend
269,Accounting: Reconcile POS Status with Accounting Authoritative Status,https://github.com/louisburroughs/durion/issues/269,[FRONTEND] [STORY] Accounting: Reconcile POS Status with Accounting Authoritative Status,louisburroughs/durion-moqui-frontend
268,Accounting: Update Invoice Payment Status from Payment Outcomes,https://github.com/louisburroughs/durion/issues/268,[FRONTEND] [STORY] Accounting: Update Invoice Payment Status from Payment Outcomes,louisburroughs/durion-moqui-frontend
267,Payment: Print/Email Receipt and Store Reference,https://github.com/louisburroughs/durion/issues/267,[FRONTEND] [STORY] Payment: Print/Email Receipt and Store Reference,louisburroughs/durion-moqui-frontend
266,Payment: Void Authorization or Refund Captured Payment,https://github.com/louisburroughs/durion/issues/266,[FRONTEND] [STORY] Payment: Void Authorization or Refund Captured Payment,louisburroughs/durion-moqui-frontend
265,Payment: Initiate Card Authorization and Capture,https://github.com/louisburroughs/durion/issues/265,[FRONTEND] [STORY] Payment: Initiate Card Authorization and Capture,louisburroughs/durion-moqui-frontend
264,Appointment: Show Assignment (Location/Bay/Mobile + Mechanic),https://github.com/louisburroughs/durion/issues/264,[FRONTEND] [STORY] Appointment: Show Assignment (Location/Bay/Mobile + Mechanic),louisburroughs/durion-moqui-frontend
263,Appointment: Reschedule Appointment with Notifications,https://github.com/louisburroughs/durion/issues/263,[FRONTEND] [STORY] Appointment: Reschedule Appointment with Notifications,louisburroughs/durion-moqui-frontend
262,Appointment: Create Appointment from Estimate or Order,https://github.com/louisburroughs/durion/issues/262,[FRONTEND] [STORY] Appointment: Create Appointment from Estimate or Order,louisburroughs/durion-moqui-frontend
261,Workexec: Display Invoice and Request Finalization (Controlled),https://github.com/louisburroughs/durion/issues/261,[FRONTEND] [STORY] Workexec: Display Invoice and Request Finalization (Controlled),louisburroughs/durion-moqui-frontend
260,Workexec: Display Work In Progress Status for Active Workorders,https://github.com/louisburroughs/durion/issues/260,[FRONTEND] [STORY] Workexec: Display Work In Progress Status for Active Workorders,louisburroughs/durion-moqui-frontend
259,Workexec: Retrieve and Display Estimates for Customer/Vehicle,https://github.com/louisburroughs/durion/issues/259,[FRONTEND] [STORY] Workexec: Retrieve and Display Estimates for Customer/Vehicle,louisburroughs/durion-moqui-frontend
258,Catalog: View Product Details with Price and Availability Signals,https://github.com/louisburroughs/durion/issues/258,[FRONTEND] [STORY] Catalog: View Product Details with Price and Availability Signals,louisburroughs/durion-moqui-frontend
257,Catalog: Search Catalog by Keyword/SKU and Filter,https://github.com/louisburroughs/durion/issues/257,[FRONTEND] [STORY] Catalog: Search Catalog by Keyword/SKU and Filter,louisburroughs/durion-moqui-frontend
256,Order: Cancel Order with Controlled Void Logic,https://github.com/louisburroughs/durion/issues/256,[FRONTEND] [STORY] Order: Cancel Order with Controlled Void Logic,louisburroughs/durion-moqui-frontend
255,Order: Apply Price Override with Permission and Reason,https://github.com/louisburroughs/durion/issues/255,[FRONTEND] [STORY] Order: Apply Price Override with Permission and Reason,louisburroughs/durion-moqui-frontend
254,Order: Create Sales Order Cart and Add Items,https://github.com/louisburroughs/durion/issues/254,[FRONTEND] [STORY] Order: Create Sales Order Cart and Add Items,louisburroughs/durion-moqui-frontend
244,Security: Immutable Audit Trail for Movements and Workorder Links,https://github.com/louisburroughs/durion/issues/244,[FRONTEND] [STORY] Security: Immutable Audit Trail for Movements and Workorder Links,louisburroughs/durion-moqui-frontend
243,Security: Define Inventory Roles and Permission Matrix,https://github.com/louisburroughs/durion/issues/243,[FRONTEND] [STORY] Security: Define Inventory Roles and Permission Matrix,louisburroughs/durion-moqui-frontend
242,Allocations: Reallocate Reserved Stock When Schedule Changes,https://github.com/louisburroughs/durion/issues/242,[FRONTEND] [STORY] Allocations: Reallocate Reserved Stock When Schedule Changes,louisburroughs/durion-moqui-frontend
241,Allocations: Handle Shortages with Backorder or Substitution Suggestion,https://github.com/louisburroughs/durion/issues/241,[FRONTEND] [STORY] Allocations: Handle Shortages with Backorder or Substitution Suggestion,louisburroughs/durion-moqui-frontend
240,Counts: Approve and Post Adjustments from Cycle Count,https://github.com/louisburroughs/durion/issues/240,[FRONTEND] [STORY] Counts: Approve and Post Adjustments from Cycle Count,louisburroughs/durion-moqui-frontend
239,Counts: Execute Cycle Count and Record Variances,https://github.com/louisburroughs/durion/issues/239,[FRONTEND] [STORY] Counts: Execute Cycle Count and Record Variances,louisburroughs/durion-moqui-frontend
238,Counts: Plan Cycle Counts by Location/Zone,https://github.com/louisburroughs/durion/issues/238,[FRONTEND] [STORY] Counts: Plan Cycle Counts by Location/Zone,louisburroughs/durion-moqui-frontend
237,Fulfillment: Return Unused Items to Stock with Reason,https://github.com/louisburroughs/durion/issues/237,[FRONTEND] [STORY] Fulfillment: Return Unused Items to Stock with Reason,louisburroughs/durion-moqui-frontend
236,Fulfillment: Issue/Consume Picked Items to Workorder,https://github.com/louisburroughs/durion/issues/236,[FRONTEND] [STORY] Fulfillment: Issue/Consume Picked Items to Workorder,louisburroughs/durion-moqui-frontend
235,Fulfillment: Mechanic Executes Picking (Scan + Confirm),https://github.com/louisburroughs/durion/issues/235,[FRONTEND] [STORY] Fulfillment: Mechanic Executes Picking (Scan + Confirm),louisburroughs/durion-moqui-frontend
234,Fulfillment: Create Pick List / Pick Tasks for Workorder,https://github.com/louisburroughs/durion/issues/234,[FRONTEND] [STORY] Fulfillment: Create Pick List / Pick Tasks for Workorder,louisburroughs/durion-moqui-frontend
233,Fulfillment: Reserve/Allocate Stock to Workorder Lines,https://github.com/louisburroughs/durion/issues/233,[FRONTEND] [STORY] Fulfillment: Reserve/Allocate Stock to Workorder Lines,louisburroughs/durion-moqui-frontend
232,Putaway: Replenish Pick Faces from Backstock (Optional),https://github.com/louisburroughs/durion/issues/232,[FRONTEND] [STORY] Putaway: Replenish Pick Faces from Backstock (Optional),louisburroughs/durion-moqui-frontend
